,Unnamed: 0,tokens,full_name,dof,year,month,date,hour,sentiment,text,h_score,label,emoji
1336,1336,"['vk4mgl', 'scott', 'vk4', '112', 'beerburrum', '260m', '210', 'ssb', 'vk3pf', 'pnp']","Beerburrum, Beerburrum - North",3,2022,2,10,1,0.0,"01:09 VK4MGL (Scott) on VK4/SE-112 (Mt Beerburrum, 260m, 1 pt) 21.210 SSB: CQ CQ [VK3PF] [PnP]",5.52,achievement,💯
1338,1338,"['from', 'artshub', 'rymel', 'exhibition', 'review', 'mental', 'head', 'inside', 'science', 'gallery', 'melbournehttps', 'www', 'artshub', 'com', 'news', 'reviews', 'exhibition', 'review', 'mental', 'head', 'inside', 'science', 'gallery', 'melbourne', '2529236']","Melbourne, Victoria",3,2022,2,10,1,0.0,"🌟🌟🌟🌟🌟 from ArtsHub ❤️❤️❤️❤️ @scigallerymel Exhibition review: MENTAL: Head Inside, Science Gallery Melbournehttps://www.artshub.com.au/news/reviews/exhibition-review-mental-head-inside-science-gallery-melbourne-2529236/",5.650909090909091,achievement,💯
1339,1339,"['good', 'stuff', 'question', 'this', 'permanent', 'channel', 'only', 'whilst', 'the', 'icc', 'women', 'cricket', 'world', 'cup']","Melbourne, Victoria",3,2022,2,10,1,0.1304347826086956,Good stuff. Question. Is this a permanent channel or only whilst the ICC Women’s Cricket World Cup is on? https://t.co/zlbUWvjlhP,5.626666666666667,achievement,💯
1340,1340,"['token', 'gesture', 'just', 'thought', 'thanks', 'for', 'that']","Melbourne, Victoria",3,2022,2,10,5,0.1538461538461538,@yosecakes So it’s a token gesture just as I thought. Thanks for that,5.52,achievement,💯
1341,1341,"['congratulations', 'levi', 'looking', 'forward', 'celebrating']","Canberra, Australian Capital Territory",3,2022,2,10,3,0.625,"@KristyCampion @levijwest Congratulations, Levi. Looking forward to celebrating!",5.840000000000001,achievement,💯
1346,1346,"['hearing', 'the', 'earthbound', 'music', 'the', 'made']","Sydney, New South Wales",3,2022,2,10,1,0.0,Hearing the Earthbound music in the Nintendo Direct made me... 😢 https://t.co/pHlSuGRTyx,5.720000000000001,achievement,💯
1348,1348,"['you', 'mean', 'the', 'original', 'more', 'recent', 'distortions', 'the', 'series']","Melbourne, Victoria",3,2022,2,10,6,0.0,"@Political_Kris @iamAtheistGirl Do you mean of the original, or more recent distortions of the series?",5.6571428571428575,affection,💕
1350,1350,"['imagine', 'being', 'rich', 'enough', 'spend', '175', '000', 'single', 'bottle', 'whiskey']","Darwin, Northern Territory",3,2022,2,10,1,0.1052631578947368,"Imagine being rich enough to spend $175,000 on a single bottle of whiskey 🙃 
 https://t.co/Kix5iHXrPZ",5.6899999999999995,achievement,💯
1354,1354,"['rat', 'instructions', 'are', 'available', 'multiple', 'languages', 'find', 'translated', 'instructions', 'here', 'here', 'are', 'some', 'basic', 'steps', 'follow', 'for', 'nasal', 'some', 'rats', 'will', 'have', 'different', 'requirements', 'ensure', 'you', 'read', 'instructions', 'before', 'you', 'test']",Banyule Community Health,3,2022,2,10,1,0.0227272727272727,"RAT instructions are available in multiple languages. Find translated instructions here: https://t.co/YF4yWYl7R3
Here are some basic steps to follow for a nasal #rapidantigentest. 
Some RATs will have different requirements. Ensure you read instructions before you test.
#COVID19 https://t.co/3eMIozgyM5",5.6499999999999995,achievement,💯
1356,1356,"['good', 'but', 'important', 'rant']","Sydney, New South Wales",3,2022,2,10,1,0.25,Good but important rant https://t.co/FmrvGelpeD,5.72,achievement,💯
1358,1358,"['have', 'theory', 'that', 'has', 'plant', 'inside', 'his', 'team', 'that', 'has', 'worked', 'their', 'way', 'first', 'washing', 'hair', 'and', 'now', 'this', 'nothing', 'else', 'makes', 'sense']","Canberra, Australian Capital Territory",3,2022,2,10,6,0.0,"@andrewwhiteau @RachelBkr I have a theory that Labor has a plant inside his PR team that has worked their way up.

First washing hair and now this.

Nothing else makes sense.",5.658181818181819,achievement,💯
1359,1359,"['ifb', '100']","Brisbane, Queensland",3,2022,2,10,10,0.0476190476190476,@VicCervantes3 @myristicanz @Synchro2021 @spy4washington @SURFERDUDEQ @NancyHaddad41 @1shotannie @looselarey @dennisj33 @2d7ba3001f664c9 @NoboastbutJesus @lexarwabnob @MrBraggatto @fgra @ImDee45 @By_Grace_saved1 @CaffeineGuy1 IFB 100%,5.92,achievement,💯
1360,1360,"['lunch', 'timeeee', 'need', 'something', 'eat', 'tho']","Melbourne, Victoria",3,2022,2,10,1,0.0,Lunch timeeee I need something to eat tho ;) https://t.co/qS23NweBKs,5.786666666666666,affection,💕
1361,1361,"['how', 'brought', 'wow', '3122', 'life']","Byron Bay, New South Wales",3,2022,2,10,1,0.5833333333333334,"How @maratroeger brought WoW 
#3122 to life 😍 https://t.co/PEUCwg0OZZ",5.72,achievement,💯
1363,1363,"['like', 'the', 'plan']","Melbourne, Victoria",3,2022,2,10,7,0.3333333333333333,@Bronze_Pharaoh I like the plan!,5.92,achievement,💯
1364,1364,"['from', 'the', 'the', 'congratulations', 'proud', 'see', 'startups', 'going', 'global', 'and', 'remaining', 'true', 'their', 'roots']","Brisbane, Queensland",3,2022,2,10,1,0.28125,"From the Lord Mayor’s Business Awards to The White House!

Congratulations @TritiumCharging!

So proud to see Brisbane startups going global and remaining true to their Brisbane roots 👏🏻 https://t.co/IGKp85Ng0m",5.742222222222223,achievement,💯
1365,1365,"['man', 'someone', 'who', 'has', 'spent', 'significant', 'time', 'the', 'past', 'year', 'this', 'hits', 'right', 'the', 'hnggggs']","Adelaide, South Australia",3,2022,2,10,1,0.0357142857142857,"@AdelaideMail Oh man, as someone who has spent significant time at Gepps X in the past year this hits me right in the hnggggs https://t.co/9gH0VXUUFs",5.74,enjoy_the_moment,🍾️
1371,1371,"['the', 'face', 'that', 'launched', 'thousand', 'shits', 'aka', 'the', 'hail', 'mary', 'full', 'damn', 'grace', 'send', 'help', 'fucked', 'face', 'kpc']","Sydney, New South Wales",3,2022,2,10,1,0.16,The face that launched a thousand shits aka “the hail mary full or damn grace send help i’m fucked” face 😫😖🤣 https://t.co/mCFjac5kpc,5.485714285714287,achievement,💯
1374,1374,"['what', 'disgusting', 'post', 'clearly', 'unwell', 'like', 'his', 'father']","Ras Al Khaimah, United Arab Emirates",3,2022,2,10,5,0.0,"@SWinstonWolkoff What a disgusting post, @DonaldJTrumpJr is clearly unwell like his father",5.6000000000000005,achievement,💯
1375,1375,"['let', 'spend', 'time', 'religious', 'bill', 'whilst', 'elderly', 'are', 'passing', 'away', 'nursing', 'homes', 'far', 'out']","Port Pirie, South Australia",3,2022,2,10,1,0.0,Let’s spend time on a religious bill whilst elderly are passing away in nursing homes.. far out 🤬🤬,5.579999999999999,achievement,💯
1381,1381,"['wow', 'what', 'stunner']","Sydney, New South Wales",3,2022,2,10,7,0.6666666666666666,@LorraineLozza75 WoW.....what a stunner 🦉🦉🦉,5.52,achievement,💯
1384,1384,"['ripped', 'again']","Sydney, New South Wales",3,2022,2,10,1,0.0,Ripped .. again …. https://t.co/ZYVTUlUmES,5.92,achievement,💯
1386,1386,"['make', 'half', 'believable', 'and', 'stay', 'overnight', 'there', 'and', 'drive', 'back', 'the', 'morning']","Werribee, Melbourne",3,2022,2,10,1,0.0,.Make it half believable and stay overnight there and ‘drive back’ in the morning https://t.co/744kIG3MNF,5.632000000000001,achievement,💯
1387,1387,"['few', 'the', 'new', 'faces', 'the', 'breaking', 'barn', 'some', 'lovely', 'babies', 'for', 'sure', 'might', 'just', 'need', 'chestnut', 'change', 'things', 'bit', 'yannathan', 'lodge']","Bayles, Victoria",3,2022,2,10,1,0.075,"A few of the new faces at the breaking in barn. Some lovely babies for sure, might just need a chestnut to change things up a bit! 

#lohnro #grunt #exceedandexcel #rubick #lordkanaloa #pierro @ Yannathan Lodge https://t.co/yHdcHtrclE",5.5120000000000005,achievement,💯
1388,1388,"['double', 'laminated', 'mouthguard', 'scan', 'printed', 'model', 'perfect', 'fit', 'freecall', '1800336887', '393', 'gympie', 'kedron', 'brisbane', 'denture', 'man', 'services']","Brisbane, Queensland",3,2022,2,10,1,0.16,"Double Laminated Mouthguard, 3D scan, 3D printed model, perfect fit. Freecall 1800336887 393 Gympie Rd Kedron Brisbane. @ Denture Man Services https://t.co/uFdLkR8mQR",5.643636363636364,achievement,💯
1393,1393,"['the', 'mornings', 'full', 'locals', 'exercising', 'and', 'tons', 'weddings', 'the', 'weekends', 'again']","Gold Coast, Queensland",3,2022,2,10,2,0.0,@pwafork In the mornings it is full of locals exercising and tons of weddings on the weekends again.,5.853333333333334,achievement,💯
1396,1396,"['beautiful', 'photo']","Melbourne, Victoria",3,2022,2,10,4,0.375,@RacingSA @PaulGatt9 @tabcomau @Racing @Gawlerjockey Beautiful photo 🐴🐎👌,5.653333333333333,achievement,💯
1397,1397,"['looking', 'score', 'job', 'mastercard', 'you', 'luck', 'click', 'the', 'link', 'our', 'bio', 'for', 'the', 'job', 'description', 'and', 'information', 'how', 'apply', 'senior', 'software', 'engineer', 'nsw']","Sydney, New South Wales",3,2022,2,10,1,0.09375,"Looking to score a job at Mastercard? You're in luck. Click the link in our bio for the job description and information on how to apply: Senior Software Engineer #IT #StLeonards, NSW",5.648000000000001,achievement,💯
1398,1398,"['recovery', 'low', 'volume', 'has', 'solid', 'grounds', 'with', 'jorc', 'resources']","Perth, Western Australia",3,2022,2,10,1,0.1428571428571428,$VTX recovery on . Up 10% on low volume. Has solid grounds with JORC resources,5.4799999999999995,achievement,💯
1400,1400,"['stunning', 'blues']","Sydney, New South Wales",3,2022,2,10,1,0.6666666666666666,@jaxon_robertsss Gm Jaxon. Stunning blues,5.653333333333333,affection,💕
1401,1401,"['sant', 'shri', 'asharamji', 'bapu']","Melbourne, Victoria",3,2022,2,10,11,0.0,"@asharamjibapu_ जय हो 
Sant Shri Asharamji Bapu

#AsharamjiBapuQuotes",5.786666666666666,achievement,💯
1402,1402,"['would', 'that', 'mean', 'human', 'rights', 'commission', 'and', 'fellow', 'gay', 'voted', 'according', 'his', 'conscience', 'that', 'his', 'religious', 'right', 'gay', 'man', 'needs', 'more', 'protection', 'than', 'trans', 'child']","Pretoria, South Africa",3,2022,2,10,9,0.0,@simonahac @janettj777 Would that mean ex Human rights commission and fellow Gay @TimWilsonMP voted according to his conscience that his religious right as a gay man needs more protection than a Trans child ? #GoldsteinVotes #VoicesofGoldstein @AusHumanRights?,5.680000000000001,achievement,💯
1410,1410,"['guess', 'because', 'like', 'communism', 'ideological', 'liberalism', 'fantasy', 'that', 'crashes', 'hard', 'against', 'reality', 'decision', 'making', 'based', 'informed', 'inclusive', 'fair', 'and', 'rational', 'argument', 'would', 'great', 'but', 'never', 'ever', 'going', 'happen', 'and', 'pretending', 'does', 'ultimately', 'harmful']","Melbourne, Victoria",3,2022,2,10,12,0.0681818181818181,"@simonahac I guess because, like communism, ideological liberalism is a fantasy that crashes hard against reality.

Decision making based on informed, inclusive, fair and rational argument would be great but it is never ever going to happen and pretending it does is ultimately harmful.",5.6645161290322585,achievement,💯
1411,1411,"['religious', 'discrimination', 'bill', 'has', 'passed', 'the', 'lower', 'house', 'now', 'having', 'pass']","Brisbane, Queensland",3,2022,2,10,1,0.0,"#scomo’s religious discrimination bill has passed the lower house, now having to pass #Senate … #auspol https://t.co/MKpHOZrdnq",5.840000000000001,achievement,💯
1414,1414,"['the', 'dog', 'wasn', 'impressed']","Busselton, Western Australia",3,2022,2,10,1,0.5,@pauljimerson The dog wasn't impressed.  😀😃🙂🙃,5.92,affection,💕
1416,1416,"['meant', 'this', 'dog', 'wasn', 'impressed']","Busselton, Western Australia",3,2022,2,10,1,0.9,@pauljimerson Ha ha ha I meant this dog wasn't impressed.,5.92,affection,💕
1417,1417,"['bacccckkkk', 'has', 'been', 'signed', 'covid', 'replacement', 'player', 'for', 'who', 'will', 'miss', 'tonight', 'game', 'due', 'covid', 'protocols', 'amp', 'also', 'both', 'return', 'but', 'did', 'not', 'pass', 'covid', 'protocols', 'amp', 'will', 'replaced']","Melbourne, Victoria",3,2022,2,10,1,0.0,"He’s bacccckkkk! 🍷#1

@adamgibson_1 has been signed as a Covid Replacement Player for @xaviermunford who will miss tonight’s game due to Covid Protocols.

@DanePineau &amp; @RTeRangi also both return but @CammyGliddon did not pass Covid Protocols &amp; will be replaced by @Owenfoxwell. https://t.co/Mb6fogGhnd",5.716923076923077,achievement,💯
1418,1418,"['love', 'them', 'much']","Victoria, Australia",3,2022,2,10,1,0.3333333333333333,I love them so much  https://t.co/XebhqZEak8,5.52,enjoy_the_moment,🍾️
1420,1420,"['vk4mgl', 'scott', 'vk4', '112', 'beerburrum', '260m', '465', 'ssb', '10m', 'ipnp', 'vk4mgl', 'pnp']","Beerburrum, Beerburrum - North",3,2022,2,10,1,0.0,"01:16 VK4MGL (Scott) on VK4/SE-112 (Mt Beerburrum, 260m, 1 pt) 28.465 SSB: Cq 10m *[iPnP] [VK4MGL] [PnP]",5.653333333333333,achievement,💯
1422,1422,"['150', 'new', 'friends']","Melbourne, Victoria",3,2022,2,10,1,0.0,Aw GM my 150 new friends! ❤️❤️❤️,5.92,achievement,💯
1425,1425,"['omg', 'freaking', 'can', 'wait', 'this', 'made', 'watching', 'the', 'direct', 'worth', 'for']","Sydney, New South Wales",3,2022,2,10,1,0.1,XENOBLADE CHRONICLES 3! OMG! Freaking can't wait! This made watching the Direct worth it for me! https://t.co/jqMFNzLaMp,5.92,achievement,💯
1428,1428,"['great', 'see', 'classes', 'returning', 'normal']","Sydney, New South Wales",3,2022,2,10,1,0.2307692307692307,Great to see Muay Thai classes returning to normal... https://t.co/dFzv1ROOdx,5.72,achievement,💯
1429,1429,"['trabajando', 'pero', 'bien', 'saludos']","Canberra, Australian Capital Territory",3,2022,2,10,1,0.0,@pamemartel Yo trabajando. Pero bien... saludos,5.72,achievement,💯
1433,1433,"['great', 'see', 'our', 'bjjers', 'getting', 'back', 'the', 'mat', 'again']","Sydney, New South Wales",3,2022,2,10,1,0.2,Great to see our BJJers getting back on the mat again... https://t.co/dFzv1ROOdx,5.786666666666666,achievement,💯
1434,1434,['suuuuuuuter'],"Alice Springs, Northern Territory",3,2022,2,10,1,0.0,Suuuuuuuter #LGRW,5.5200000000000005,achievement,💯
1435,1435,"['dilema', 'del', 'llegaron', 'los', 'bridal', 'shoes', 'que', 'compr', 'vuelvo', 'acostumbrarme', 'usar', 'tacones', 'porque', 'est', 'divinos', 'los', 'regreso', 'compro', 'unos', 'zapatos', 'bajitos']","Sydney, New South Wales",3,2022,2,10,1,0.0,"Dilema del día:
Llegaron los bridal shoes que compré...
a) Vuelvo a acostumbrarme a usar tacones (porque están DIVINOS)
b) Los regreso y compro unos zapatos bajitos",5.701818181818182,achievement,💯
1436,1436,"['looks', 'like']","Brisbane, Queensland",3,2022,2,10,6,0.3333333333333333,@ezralevant @mirandadevine Looks like Australia 🤢,5.92,achievement,💯
1437,1437,"['just', 'caught', 'the', 'end', 'hope', 'went']","Sydney, New South Wales",3,2022,2,10,2,0.2,"@artiomboy Hi just caught the end, hope it went OK.",5.52,achievement,💯
1438,1438,"['lunch', 'date', 'with', 'this', 'amazing', 'view', 'fuchsia', 'fantasy', 'and', 'tearooms']","Lillico, Tasmania",3,2022,2,10,1,0.2105263157894736,Lunch date with this amazing view. #ulveratone #devonport #lunch #view @ Fuchsia Fantasy And Tearooms https://t.co/UIjqwQFZGG,5.640000000000001,bonding,🤝
1439,1439,"['and', 'everyone', 'who', 'has', 'ever', 'had', 'access', 'his', 'music', 'and', 'guitar']","Brisbane, Queensland",3,2022,2,10,10,0.0,"@Tochinoshin33 Soundgarden , Pearl Jam ,John Lennon,Bob Dylan ,Joni Mitchell,Oasis and everyone who has ever had access to his music and a guitar.",5.546666666666667,achievement,💯
1443,1443,"['some', 'fantastic', 'passing', 'there', 'from', 'the', 'wings']","Alice Springs, Northern Territory",3,2022,2,10,1,0.5,Some fantastic passing there from the Wings. #LGRW,5.919999999999999,achievement,💯
1444,1444,['brilliant'],"Melbourne, Victoria",3,2022,2,10,6,2.0,@BlarneyBooks Ha! Ha! brilliant!,5.92,achievement,💯
1446,1446,"['robbie', 'first', 'name', 'thornton', 'surname', 'quite', 'simple', 'honestly']","Brisbane, Queensland",3,2022,2,10,1,0.0,"Robbie - my first name
Thornton - my surname

It’s quite simple honestly 😅 https://t.co/yfOnWHxOjM",5.6000000000000005,affection,💕
1449,1449,"['but', 'neil', 'got', 'the', 'wall']","Sydney, New South Wales",3,2022,2,10,1,0.0,"@NeilMcMahon But Neil, we've got to #PushThrough the wall!",5.72,achievement,💯
1450,1450,"['can', 'wait', 'watch', 'good', 'luck']","Sydney, New South Wales",3,2022,2,10,3,0.8571428571428571,@MRhodesSmith Can’t wait to watch! Good luck,5.72,achievement,💯
1451,1451,"['just', 'posted', 'photo', 'brisbane', 'queenland', 'australia']","Brisbane, Queensland",3,2022,2,10,1,0.0,"Just posted a photo @ Brisbane, Queenland, Australia https://t.co/2JzcaqDKe0",5.68,achievement,💯
