word,valence
cask,0.49
horny,0.49
fab,0.49
echelon,0.49
fen,0.49
oodles,0.49
anthropology,0.49
cupping,0.49
nebulae,0.49
baroque,0.49
knead,0.49
jacks,0.49
foot,0.49
fandango,0.49
recurrence,0.49
vigilance,0.49
rye,0.49
binary,0.49
range,0.49
sec,0.49
coolness,0.49
intermission,0.49
sear,0.49
random,0.49
tryouts,0.49
thimble,0.49
yolk,0.49
parenthetical,0.49
rodeo,0.49
llama,0.49
nightfall,0.49
shaman,0.49
halfback,0.49
hypnotist,0.49
asleeep,0.49
swank,0.49
welsh,0.49
nondescript,0.49
psychic,0.49
cluster,0.49
poncho,0.49
vinyl,0.49
hot,0.49
loudspeaker,0.49
psychiatrist,0.489
surveying,0.488
prawn,0.488
painkiller,0.487
gradation,0.487
veined,0.487
zip,0.487
jack,0.487
matter,0.487
postscript,0.487
medley,0.487
conjunctive,0.487
adolescence,0.487
postulate,0.487
loosen,0.487
engrave,0.486
continental,0.486
outweigh,0.486
cleat,0.486
peek,0.486
sticking,0.486
firewall,0.485
ambitious,0.484
entail,0.484
ridge,0.484
housework,0.484
vie,0.484
batching,0.484
pursuing,0.483
baseline,0.483
hind,0.483
assignment,0.483
dissuade,0.482
bebop,0.482
traces,0.482
inch,0.481
insert,0.481
motte,0.481
priming,0.481
absinthe,0.481
aim,0.481
redo,0.481
papacy,0.481
parietal,0.481
meander,0.48
atoll,0.48
willies,0.48
underlying,0.48
psych,0.48
nook,0.48
dishwasher,0.48
submissive,0.48
pulley,0.48
logotype,0.48
battery,0.48
palmer,0.48
racer,0.48
fossil,0.48
provost,0.48
fibrous,0.48
sapiens,0.48
tackling,0.48
snail,0.48
silicone,0.48
intermediate,0.48
hermaphrodite,0.48
wire,0.48
curve,0.48
toils,0.48
mammoth,0.48
contender,0.48
bonfire,0.48
plaid,0.48
lawnmower,0.48
catapult,0.48
chromatography,0.48
concierge,0.48
poker,0.48
forklift,0.48
concatenation,0.48
backboard,0.48
martial,0.48
immovable,0.48
tablecloth,0.48
imissyou,0.48
dictate,0.48
informal,0.48
motley,0.48
tyre,0.48
calendar,0.48
frugal,0.48
invoice,0.48
putt,0.48
curvilinear,0.48
pipette,0.48
compost,0.48
grind,0.48
differently,0.48
convent,0.48
poultry,0.48
superposition,0.48
floater,0.48
knick,0.48
bullpen,0.48
nakedness,0.48
zealot,0.48
myriad,0.48
czar,0.48
column,0.48
circle,0.48
tout,0.48
theological,0.48
forewarned,0.48
soak,0.48
ampersand,0.48
file,0.48
tabulate,0.48
truckload,0.48
fascia,0.48
bighorn,0.48
staunch,0.48
periodically,0.48
bookkeeper,0.48
heel,0.48
decaf,0.48
aft,0.48
calipers,0.48
replica,0.48
prod,0.48
contrast,0.48
sedan,0.48
scaffold,0.48
linger,0.48
contractile,0.48
lodger,0.48
pogo,0.48
reins,0.48
sumo,0.48
uncritical,0.48
volition,0.48
alternating,0.48
gradient,0.48
boomer,0.48
chinchilla,0.48
thermal,0.48
hypothetical,0.48
gamma,0.48
op,0.48
flabbergast,0.48
clause,0.48
barkeep,0.48
monogram,0.48
underline,0.48
haggle,0.48
way,0.48
transistor,0.48
paddock,0.48
modification,0.48
notched,0.48
impending,0.48
pithy,0.48
rethink,0.48
warbler,0.48
typography,0.48
tail,0.48
solidification,0.48
rouser,0.48
possessor,0.48
dotted,0.48
jurisdiction,0.48
amidst,0.48
bystander,0.48
perchance,0.48
transferred,0.48
replicate,0.48
gumption,0.48
agent,0.48
sloop,0.48
birdcage,0.48
conversion,0.48
mercantile,0.48
nipple,0.48
escalade,0.48
straw,0.48
duplication,0.48
jasper,0.48
aetiology,0.48
gauging,0.48
locator,0.48
sash,0.48
mantis,0.48
blacksmith,0.48
deodorant,0.48
spore,0.48
synonymous,0.48
sou,0.48
mousy,0.48
leaning,0.48
throng,0.48
eyelash,0.48
flyer,0.48
operations,0.48
pod,0.48
drapery,0.479
muffled,0.479
price,0.479
drop,0.479
hale,0.479
swoop,0.479
numerical,0.479
battleship,0.479
quartet,0.479
sidewalk,0.479
indulgence,0.479
asymptotic,0.479
garner,0.479
houseboy,0.479
hobbit,0.479
pipeline,0.479
jurist,0.479
profuse,0.479
bicarbonate,0.479
irreplaceable,0.479
quid,0.479
skiff,0.479
indent,0.479
vicarious,0.479
affiche,0.479
template,0.479
shift,0.479
accumulation,0.479
gills,0.479
barrow,0.479
incidentally,0.479
longitude,0.479
yon,0.479
makeshift,0.479
edging,0.479
fain,0.479
complexity,0.479
hieroglyphics,0.479
aspect,0.479
reflector,0.479
tiny,0.479
zephyr,0.479
biology,0.479
buffering,0.479
fetus,0.479
mechanical,0.479
latex,0.479
geriatric,0.479
tarp,0.479
secret,0.479
fetch,0.479
conjugation,0.479
tarot,0.479
coachman,0.479
hominy,0.479
chip,0.479
goatee,0.479
raven,0.479
county,0.479
flatness,0.479
wager,0.479
peephole,0.479
labyrinth,0.479
offload,0.479
paralegal,0.479
flutter,0.479
brokerage,0.479
repeatedly,0.479
external,0.479
length,0.479
nasal,0.479
goose,0.479
slang,0.479
unleash,0.479
steamy,0.479
stat,0.479
aspirin,0.479
percentile,0.479
matting,0.479
billet,0.479
conform,0.479
bravado,0.479
sandman,0.479
cubicle,0.479
hub,0.479
tiger,0.479
inserted,0.479
dib,0.479
ostentatious,0.479
rod,0.479
taxicab,0.479
inspect,0.479
heated,0.479
coercive,0.479
gravitate,0.479
pasty,0.479
hatch,0.479
aspen,0.479
recruitment,0.479
geeky,0.479
experiment,0.479
cuttings,0.479
conspicuous,0.479
bigot,0.479
paramedics,0.479
ticker,0.479
jury,0.479
dentist,0.479
airtight,0.479
undisclosed,0.479
jour,0.479
foolproof,0.479
legs,0.479
geek,0.479
expendable,0.479
assumption,0.479
midtown,0.479
equation,0.479
argumentation,0.479
asphalt,0.479
repeater,0.479
voyeur,0.479
aaaaaaah,0.479
heretofore,0.479
peice,0.479
wheelbarrow,0.479
apologetic,0.479
prosecute,0.479
inquiring,0.479
cornball,0.479
vent,0.479
shire,0.479
predictive,0.479
creditor,0.479
locust,0.479
praying mantis,0.479
unbutton,0.479
coupe,0.479
onedge,0.479
bugle,0.479
printer,0.479
supersede,0.479
hiatus,0.479
vibrator,0.479
rectangle,0.479
deuce,0.479
fried,0.479
coalesce,0.479
dawdle,0.479
northwestern,0.479
recount,0.479
exam,0.479
recur,0.479
amphibious,0.479
pattern,0.479
detectable,0.479
votive,0.479
kelp,0.479
lactose,0.479
hostel,0.479
graphite,0.479
breakaway,0.479
parable,0.479
transitive,0.479
nadir,0.479
court,0.479
vernacular,0.479
dye,0.479
ambit,0.479
police officer,0.479
bleep,0.479
squire,0.479
lab,0.479
ninety,0.479
spoon,0.479
schoolwork,0.479
polyester,0.479
gaga,0.479
launder,0.479
elector,0.479
anon,0.479
teapot,0.479
filly,0.479
moving,0.479
ere,0.479
figurative,0.479
indie,0.479
alert,0.479
capitation,0.479
genealogy,0.479
propeller,0.479
articulation,0.479
repayment,0.479
dryer,0.479
taillight,0.479
scan,0.479
mezzanine,0.479
easement,0.479
crawl,0.479
liege,0.479
shimmy,0.478
requisition,0.478
granular,0.478
ligature,0.478
unsupervised,0.478
dissemination,0.476
asymmetry,0.476
scintilla,0.476
requiem,0.475
tucker,0.475
tong,0.475
operation,0.475
saturated,0.474
firecracker,0.474
outskirts,0.474
difference,0.474
plasma,0.474
ostensibly,0.473
apparent,0.473
lithosphere,0.473
hurryup,0.473
flux,0.473
monk,0.472
curb,0.472
committal,0.472
other,0.472
ventilator,0.471
exposed,0.471
eld,0.471
opacity,0.471
biochemist,0.471
seem,0.471
hive,0.471
hush,0.471
homologous,0.471
finish,0.471
cheapened,0.471
ink,0.471
wearer,0.471
cheesy,0.47
cocoon,0.47
sentry,0.47
hooter,0.47
euchre,0.47
kaiser,0.47
reaction,0.47
sweeper,0.47
ditty,0.47
arbitrate,0.47
pendent,0.47
cirrus,0.47
casein,0.47
perimeter,0.47
rail,0.47
thrower,0.47
wolverine,0.47
bard,0.47
swab,0.47
cautious,0.47
interlude,0.47
effects,0.47
spectroscopy,0.47
forehead,0.47
percent,0.47
avoidance,0.47
tenement,0.47
trowel,0.47
palladium,0.47
stack,0.47
locomotion,0.47
obverse,0.47
indemnity,0.47
conduit,0.47
comparative,0.47
moustache,0.47
subspace,0.47
moist,0.47
flattery,0.47
sap,0.47
skewer,0.47
slightly,0.47
stature,0.47
bunkhouse,0.47
getoveryourself,0.47
contingent,0.47
lick,0.47
thigh,0.469
gimp,0.469
stipulation,0.469
roll,0.469
repay,0.469
parka,0.469
ell,0.469
pi,0.469
buster,0.469
panel,0.469
chart,0.469
carburetor,0.469
estuary,0.469
scramble,0.469
notamorningperson,0.469
dontpanic,0.469
cause,0.469
tod,0.469
keyed,0.469
chevron,0.469
skeet,0.469
musk,0.469
wham,0.469
hunky,0.469
affidavit,0.469
cloudiness,0.469
staircase,0.469
sanatorium,0.469
segment,0.469
hydrogen,0.469
precession,0.469
limey,0.469
nail,0.469
broadsword,0.469
tin,0.469
midshipman,0.469
hibernation,0.469
commutation,0.469
gazebo,0.469
desert,0.469
controller,0.469
thin,0.469
impact,0.469
alveolar,0.469
brackish,0.469
silent,0.469
confession,0.469
infuser,0.469
rematch,0.469
thrice,0.469
wench,0.469
slot,0.469
timer,0.469
uniformed,0.469
woody,0.469
tenfold,0.469
subplot,0.469
ovary,0.469
uncanny,0.469
wharf,0.469
buffalo,0.469
twentieth,0.469
unquestionable,0.469
foot stool,0.469
ear,0.469
logo,0.469
goober,0.469
parlay,0.469
steam,0.469
wellhead,0.469
cloak,0.469
impersonator,0.469
summarily,0.469
rosette,0.469
bulk,0.469
neutrality,0.469
buss,0.469
celluloid,0.469
periphery,0.469
semiautomatic,0.469
apostrophe,0.469
broccoli,0.469
sipping,0.469
spongy,0.469
clinch,0.469
bitty,0.469
squadron,0.469
hay,0.469
bylaw,0.469
ragtime,0.469
pulp,0.469
aspartame,0.469
armor,0.469
pointy,0.469
vigilant,0.469
wriggle,0.469
butler,0.469
tenderfoot,0.469
magnifier,0.469
logarithmic,0.469
inclined,0.469
blend,0.469
crowds,0.469
radium,0.469
bittersweet,0.469
sidebar,0.469
breakers,0.469
penultimate,0.469
payphone,0.469
microfilm,0.469
repose,0.469
trait,0.469
steer,0.469
bondsman,0.469
pitter,0.469
temperate,0.469
nab,0.469
applicable,0.469
pulpit,0.469
okra,0.469
movable,0.469
bankroll,0.469
patrolman,0.469
lateral,0.469
pedometer,0.469
plumbing,0.469
slant,0.469
predispose,0.469
liner,0.469
enigmatic,0.469
martingale,0.469
serial,0.469
steamship,0.469
sorting,0.469
exception,0.469
kale,0.469
citrus,0.469
scullery,0.469
brim,0.469
forearm,0.469
turban,0.469
ref,0.469
yak,0.469
kappa,0.469
goop,0.469
noregrets,0.469
underage,0.469
sorghum,0.469
ticked,0.469
sassafras,0.469
orthodontist,0.469
latent,0.469
awe,0.469
obi,0.469
subterranean,0.469
hypnotize,0.469
infrared,0.469
hyperbole,0.469
acuity,0.469
abbreviation,0.469
hemoglobin,0.469
hymen,0.469
igneous,0.469
imitate,0.469
potted,0.469
nebulous,0.469
marshal,0.469
emery,0.469
blues,0.469
plot,0.469
honcho,0.469
cola,0.469
gules,0.469
pert,0.469
capillary,0.469
challenge,0.469
cube,0.469
sublet,0.469
oar,0.469
bayou,0.469
poof,0.469
unloaded,0.469
spade,0.469
anonymity,0.469
brief,0.469
barge,0.469
snort,0.469
plume,0.469
potassium,0.469
boards,0.469
mulberry,0.469
coed,0.469
bottle,0.469
veer,0.469
banjo,0.469
neutral,0.469
cuff,0.469
neutron,0.469
abdomen,0.469
barrister,0.469
percentage,0.469
carve,0.469
lust,0.469
stopwatch,0.469
crux,0.469
parse,0.469
livid,0.469
cilantro,0.469
diluted,0.469
delve,0.469
offices,0.469
hoary,0.469
legion,0.469
piles,0.469
cooling,0.469
armored,0.469
lusty,0.469
trek,0.469
asparagus,0.469
loam,0.469
frame,0.469
byline,0.469
laser,0.469
hemp,0.469
yesteryear,0.469
hourly,0.469
eventuality,0.469
cordon,0.469
choppers,0.469
indice,0.469
radiography,0.469
homeopathy,0.469
mayor,0.469
redirect,0.469
maroon,0.469
substation,0.469
atrium,0.469
chisel,0.469
orbs,0.469
triad,0.469
tinge,0.469
oscillating,0.469
trance,0.469
chirp,0.469
clinic,0.469
amateur,0.469
haphazard,0.469
pancreas,0.469
abstraction,0.469
synod,0.469
green bean,0.469
regiment,0.469
chastity,0.469
ward,0.469
kosher,0.469
quit,0.469
manifestly,0.469
faction,0.469
tuesday,0.469
reclaim,0.469
hose,0.469
separable,0.469
poser,0.469
supplication,0.469
industrial,0.469
napkin,0.469
expect,0.469
sixpence,0.469
ruth,0.469
selenium,0.469
gazette,0.469
blackboard,0.469
topography,0.469
mannered,0.469
bumblebee,0.469
cheetah,0.469
crucifix,0.469
resonator,0.469
getyourown,0.469
probity,0.469
absorb,0.469
conga,0.469
penetrating,0.469
sigh,0.469
lair,0.469
hooky,0.468
canyon,0.468
jawbone,0.468
yard,0.468
therapist,0.468
prior,0.468
polar,0.468
thorough,0.467
wiz,0.467
drake,0.467
innuendo,0.467
thong,0.467
burke,0.466
gutter,0.466
stove,0.466
cavity,0.466
funk,0.466
swallow,0.466
torque,0.466
uppity,0.465
barter,0.465
draught,0.465
bidder,0.465
arms,0.464
humidity,0.464
orb,0.463
predicting,0.463
khan,0.463
secular,0.463
hegemonic,0.462
seduce,0.462
prelim,0.462
quiz,0.462
therewith,0.462
whammy,0.461
intrusive,0.461
incubation,0.461
boulder,0.461
caterpillar,0.461
tap,0.461
whirl,0.461
pile,0.461
possessing,0.461
melon,0.461
ajar,0.46
recline,0.46
chattering,0.46
rubber,0.46
slink,0.46
sleuth,0.46
timbre,0.46
tailpipe,0.46
tingle,0.46
elf,0.46
agency,0.46
interpolate,0.46
rewind,0.46
suction,0.46
gauze,0.46
guzzling,0.46
hulk,0.46
sheath,0.46
telemetry,0.46
unintentionally,0.46
outlying,0.46
lapel,0.46
hanky,0.46
clipping,0.46
larynx,0.46
garlic,0.46
encircle,0.46
bud,0.46
bleu,0.46
shortwave,0.46
blowjob,0.46
wrapping,0.46
weightless,0.46
theism,0.46
copy,0.46
pavement,0.46
itemize,0.459
pagination,0.459
aka,0.459
slam,0.459
chatterbox,0.459
chutney,0.459
objectionable,0.459
copier,0.459
antiviral,0.459
axle,0.459
lobe,0.459
puppet,0.459
wily,0.459
swinger,0.459
median,0.459
cane,0.459
rick,0.459
sans,0.459
pinhead,0.459
parabolic,0.459
droll,0.459
rear,0.459
guidelines,0.459
doornail,0.459
tacit,0.459
cave,0.459
notch,0.459
howsoever,0.459
eater,0.459
leverage,0.459
inscrutable,0.459
corned,0.459
broadside,0.459
reprise,0.459
inspection,0.459
intern,0.459
uncommon,0.459
sharp,0.459
java,0.459
inflorescence,0.459
padlock,0.459
shin,0.459
checkered,0.459
shorthand,0.459
hail,0.459
neurology,0.459
lute,0.459
mat,0.459
smoky,0.459
speechless,0.459
vamoose,0.459
demographic,0.459
intestate,0.459
retold,0.459
decryption,0.459
tilting,0.459
recursive,0.459
doubling,0.459
preface,0.459
seamless,0.459
framework,0.459
frontal,0.459
payback,0.459
tad,0.459
oils,0.459
whiff,0.459
waiter,0.459
brevity,0.459
undersecretary,0.459
hairpin,0.459
shortness,0.459
stools,0.459
inverse,0.459
weed,0.459
midway,0.459
treadmill,0.459
rooster,0.459
adjunct,0.459
prescribe,0.459
seminal,0.459
thirteen,0.459
hesitate,0.459
bulldozer,0.459
diaphragm,0.459
isothermal,0.459
rabbi,0.459
coyote,0.459
photon,0.459
cockeyed,0.459
radiology,0.459
damper,0.459
detector,0.459
discern,0.459
pecker,0.459
dune,0.459
blaster,0.459
retriever,0.459
tee,0.459
colonel,0.459
cylinder,0.459
shriek,0.459
grinder,0.459
intrinsically,0.459
tryout,0.459
papyrus,0.459
parts,0.459
concur,0.459
cohort,0.459
turnpike,0.459
default,0.459
sieve,0.459
tariff,0.459
clang,0.459
fizz,0.459
runner,0.459
supervision,0.459
shuffle,0.459
niche,0.459
fiver,0.458
sanitary,0.458
tubular,0.458
reinstall,0.458
weights,0.458
electric,0.458
remote,0.458
opus,0.458
unfreeze,0.458
machinery,0.458
orbital,0.458
honky,0.458
stoneware,0.458
bellows,0.458
tempera,0.458
corollary,0.458
fasten,0.458
catfish,0.458
scrutinize,0.458
cardiologist,0.458
affect,0.458
hedgehog,0.458
spinner,0.458
toughen,0.458
smelling,0.458
rotate,0.458
tensile,0.458
nutshell,0.458
ignite,0.458
flapping,0.458
police,0.458
scamp,0.458
modulation,0.458
exegesis,0.458
indomitable,0.458
weeding,0.458
hinge,0.458
halftime,0.458
quarto,0.458
casing,0.458
drafty,0.458
middle,0.458
gambler,0.458
peridot,0.458
trite,0.458
slugger,0.458
cornice,0.458
thingy,0.458
evening,0.458
queue,0.458
archduke,0.458
passing,0.458
quadrature,0.458
pivot,0.458
firstworldprobs,0.458
passim,0.458
skip,0.458
proton,0.458
quadrangle,0.458
inquest,0.458
ohdear,0.458
pocket,0.458
stockings,0.458
calculating,0.458
ploy,0.458
ply,0.458
fringed,0.458
crest,0.458
wildcat,0.458
circumference,0.458
pout,0.458
invariably,0.458
peer,0.458
cylindrical,0.458
axial,0.458
minimized,0.458
inhabiting,0.458
minstrel,0.458
foreman,0.458
incubus,0.458
susceptibility,0.458
mod,0.458
aloud,0.458
scissors,0.458
peroxide,0.458
trappings,0.458
geezer,0.458
doc,0.458
parsley,0.458
dun,0.458
coven,0.458
unimpeached,0.458
denominational,0.458
newt,0.458
suds,0.458
medial,0.458
testicle,0.458
ska,0.458
raincoat,0.458
forty,0.458
sideshow,0.458
dell,0.458
clink,0.458
annulus,0.458
confessional,0.458
rivet,0.458
streaked,0.458
buttocks,0.458
privately,0.458
modify,0.458
doormat,0.458
alongside,0.458
mower,0.458
pith,0.458
king snake,0.458
ropes,0.458
copyright,0.458
compact,0.458
attenuation,0.458
cartridge,0.458
roadrage,0.458
rowing,0.458
chromium,0.458
murmur,0.458
disincline,0.458
warrior,0.458
myth,0.458
dose,0.458
basket,0.458
voicemail,0.458
rector,0.458
detergent,0.458
eraser,0.458
axiomatic,0.458
unread,0.458
convalescent,0.458
temporary,0.458
cowhide,0.458
nostalgic,0.458
wanderer,0.458
dexter,0.458
satire,0.458
recherche,0.458
wormwood,0.458
charade,0.458
trooper,0.458
cubic,0.458
squeeze,0.458
reversion,0.458
variations,0.458
mass,0.458
fallback,0.458
grits,0.458
miter,0.458
dice,0.458
extracurricular,0.457
avoiding,0.457
strings,0.457
organism,0.457
rove,0.457
combustion,0.457
rawr,0.457
preceding,0.456
anhydrous,0.456
rowboat,0.455
mime,0.455
hairbrush,0.454
precipitation,0.454
stain,0.453
causeway,0.453
oxidation,0.453
signify,0.453
gerbil,0.453
stickup,0.453
arithmetic,0.453
conduct,0.453
fiberglass,0.451
barney,0.451
scrambled,0.451
naughty,0.451
reside,0.451
junta,0.451
panty,0.451
occur,0.451
kiln,0.451
continence,0.45
parapet,0.45
argumentative,0.45
ritualistic,0.45
weight,0.45
cinch,0.45
hazy,0.45
tibia,0.45
monarchy,0.45
beanbag,0.45
pull,0.45
mace,0.45
accueil,0.45
admixture,0.45
prosecutor,0.45
quadrupole,0.45
hop,0.45
crater,0.45
term,0.45
intentionally,0.45
agglomeration,0.45
herewith,0.45
underneath,0.45
glue,0.45
letterhead,0.45
cockamamie,0.45
bloke,0.45
psychedelic,0.45
cathartic,0.45
plight,0.45
dullard,0.45
denominator,0.45
plodding,0.449
oscillate,0.449
itinerant,0.449
outward,0.449
indemnify,0.449
notebook,0.449
anaesthetic,0.449
thing,0.449
ratchet,0.449
weighing,0.449
supposing,0.449
tub,0.449
ancillary,0.449
ditto,0.449
sable,0.449
aristocratic,0.449
skirting,0.449
hoot,0.449
mick,0.449
incite,0.449
dorsal,0.449
colon,0.449
borderline,0.449
attenuated,0.449
repent,0.449
pee,0.449
snowplow,0.449
antsy,0.449
excessively,0.449
tractor,0.449
kinky,0.449
rectification,0.449
rump,0.449
stump,0.449
duct,0.449
thick,0.449
twill,0.449
divergent,0.449
precautionary,0.449
test,0.449
infer,0.449
stream,0.449
sudden,0.449
semiotics,0.449
angular,0.449
roaring,0.449
oomph,0.449
speckled,0.449
pew,0.449
loch,0.449
endgame,0.449
upstart,0.449
aluminum,0.449
clauses,0.449
vaginal,0.449
reel,0.449
drifter,0.449
sledgehammer,0.449
subsequent,0.449
remaining,0.449
grit,0.449
hypnotized,0.449
liquefaction,0.449
escrow,0.449
iterate,0.449
surge,0.449
congress,0.449
locale,0.449
copycat,0.449
whimsical,0.449
convexity,0.449
lane,0.449
frost,0.449
gopher,0.449
id,0.449
electrician,0.449
cow,0.449
halibut,0.449
toothed,0.449
parsimony,0.449
bovine,0.449
skein,0.449
carpal,0.449
respondent,0.449
flexion,0.449
wrestling,0.449
monopoly,0.449
gin,0.449
census,0.449
eleven,0.449
incalculable,0.449
cauliflower,0.448
roughly,0.448
uncut,0.448
nudge,0.448
armory,0.448
archetype,0.448
paperwork,0.448
corse,0.448
varnish,0.448
blindfold,0.448
toner,0.448
outboard,0.448
stir,0.448
acorn,0.448
mysterious,0.448
spleen,0.448
rumpus,0.448
pulsation,0.448
spurt,0.448
presume,0.448
flame,0.448
publicspeaking,0.448
outlandish,0.448
iron,0.448
residual,0.448
wolf,0.448
hideaway,0.448
cross,0.448
copying,0.448
mandate,0.448
denote,0.448
possibly,0.448
excise,0.448
counterpart,0.448
recruiting,0.448
pail,0.448
